"Nom grau","URL grau","Crèdtis grau","Nom assig","URL assig","Crèdits assig","Tipus assig.","Semestre assig.","Menció assig"
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Modelització, Complexitat i Sostenibilitat","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320164/modelitzacio-complexitat-i-sostenibilitat.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Pràctiques Externes","","12","Optativa","7",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Producció d'Àudio i Vídeo","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/205253/produccio-daudio-i-video.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Programació de Mòbils Android","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320166/programacio-de-mobils-android.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Projectes d'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320125/projectes-denginyeria.pdf","6","Obligatòria","7",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Tecnologia de la Parla","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320123/tecnologia-de-la-parla.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Visió per Computador","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320122/visio-per-computador.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Comunicacions Multimèdia","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320176/comunicacions-multimedia.pdf","6","Optativa","8",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Fotònica. Òptica Aplicada a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320031/fotonica.-optica-aplicada-a-lenginyeria.pdf","6","Optativa","8",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Laboratori de Creativitat","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320195/laboratori-de-creativitat.pdf","6","Optativa","8",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Mètode dels Elements Finits per a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320029/metode-dels-elements-finits-per-a-lenginyeria.pdf","6","Optativa","8",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Projecte de Fi de Grau","","24","Projecte","8",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Robòtica Bàsica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320191/robotica-basica.pdf","6","Optativa","8",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Sistemes Electrònics Musicals Interactius","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320126/sistemes-electronics-musicals-interactius.pdf","6","Optativa","8",""
"Grau en Enginyeria de Sistemes Audiovisuals","https://upc.edu/ca/graus/enginyeria-de-sistemes-audiovisuals-terrassa-eseiaat","240","Tecnologia, Societat i Globalització. el Repte de la Sostenibilitat en el Segle XXI","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/320028/tecnologia-societat-i-globalitzacio.-el-repte-de-la-sostenibilitat-en-el-segle-xxi.pdf","6","Optativa","8",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Càlcul","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300010/calcul.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Electrònica en les Telecomunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300013/electronica-en-les-telecomunicacions.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Empresa, Telecomunicacions i Sostenibilitat","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300014/empresa-telecomunicacions-i-sostenibilitat.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Física","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300011/fisica.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Introducció als Ordinadors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300012/introduccio-als-ordinadors.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Àlgebra Lineal i Aplicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300018/algebra-lineal-i-aplicacions.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Circuits i Sistemes Lineals","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300019/circuits-i-sistemes-lineals.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Fonaments de Telemàtica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300016/fonaments-de-telematica.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Matemàtiques de la Telecomunicació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300015/matematiques-de-la-telecomunicacio.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Projecte de Programació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300017/projecte-de-programacio.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Circuits i Sistemes Digitals","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300022/circuits-i-sistemes-digitals.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Fonaments de Comunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300024/fonaments-de-comunicacions.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Interconnexió de Xarxes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300021/interconnexio-de-xarxes.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Probabilitat i Estadística","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300020/probabilitat-i-estadistica.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Processament Digital del Senyal","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300023/processament-digital-del-senyal.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Arquitectura i Protocols d'Internet","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300026/arquitectura-i-protocols-dinternet.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Circuits Electrònics i Sistemes d'Alimentació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300027/circuits-electronics-i-sistemes-dalimentacio.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Emissors i Receptors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300029/emissors-i-receptors.pdf","4.5","Obligatòria","4",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Ones Electromagnètiques en els Sistemes de Comunicació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300025/ones-electromagnetiques-en-els-sistemes-de-comunicacio.pdf","7.5","Obligatòria","4",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Sistemes Operatius","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300028/sistemes-operatius.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Circuits Electrònics per a les Telecomunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300032/circuits-electronics-per-a-les-telecomunicacions.pdf","4.5","Obligatòria","5",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Comunicacions Òptiques","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300030/comunicacions-optiques.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Comunicacions Sense Fil","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300037/comunicacions-sense-fil.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Enginyeria d'RF","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300031/enginyeria-drf.pdf","10.5","Obligatòria","5",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Projecte d'Enginyeria del Software","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300033/projecte-denginyeria-del-software.pdf","3","Obligatòria","5",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Comunicacions Audiovisuals","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300034/comunicacions-audiovisuals.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Enginyeria de Software Ràdio","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300039/enginyeria-de-software-radio.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Infraestructures i Operació de Telecomunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300035/infraestructures-i-operacio-de-telecomunicacions.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Laboratori de Comunicacions Sense Fil","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300038/laboratori-de-comunicacions-sense-fil.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Sistemes d'RF","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300036/sistemes-drf.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Comunicació Tècnica i de l'Empresa","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300306/comunicacio-tecnica-i-de-lempresa.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Disseny de Serveis i Aplicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300042/disseny-de-serveis-i-aplicacions.pdf","10","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Impacte Social","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300304/impacte-social.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Instrumentació i Sistemes Electrònics per Aplicacions en Smart Cities","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300302/instrumentacio-i-sistemes-electronics-per-aplicacions-en-smart-cities.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Introducció a la Gestió d'Actius Tecnològics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300314/introduccio-a-la-gestio-dactius-tecnologics.pdf","3","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Pràctiques Externes","","12","Obligatòria","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Projecte de Disseny de Drones","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300305/projecte-de-disseny-de-drones.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Projectes d'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300312/projectes-denginyeria.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Radiolocalització","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300227/radiolocalitzacio.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Regulació i Política de les Telecomunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300303/regulacio-i-politica-de-les-telecomunicacions.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Sistemes Espacials","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300421/sistemes-espacials.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Sistemes i Tecnologies per a Comunicacions a Smart Cities","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300301/sistemes-i-tecnologies-per-a-comunicacions-a-smart-cities.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Tecnologies d'Informació Quàntica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300050/tecnologies-dinformacio-quantica.pdf","6","Obligatòria","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Xarxes i Serveis en Smart Cities I","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300309/xarxes-i-serveis-en-smart-cities-i.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Xarxes i Serveis en Smart Cities II","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/300310/xarxes-i-serveis-en-smart-cities-ii.pdf","6","Optativa","7",""
"Grau en Enginyeria de Sistemes de Telecomunicació","https://upc.edu/ca/graus/enginyeria-de-sistemes-de-telecomunicacio-castelldefels-eetac","240","Treball de Fi de Grau","","24","Projecte","8",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Física","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330213/fisica.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Fonaments Matemàtics per a les TIC","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330216/fonaments-matematics-per-a-les-tic.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Informàtica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330214/informatica.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Introducció als Sistemes Digitals","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330215/introduccio-als-sistemes-digitals.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Matemàtiques Bàsiques per a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330212/matematiques-basiques-per-a-lenginyeria.pdf","6","Obligatòria","1",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Estadística","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330217/estadistica.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes Digitals","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330220/sistemes-digitals.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Tecnologia de Programació","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330219/tecnologia-de-programacio.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Tecnologies Complementàries I","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330218/tecnologies-complementaries-i.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Teoria de Circuits","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330221/teoria-de-circuits.pdf","6","Obligatòria","2",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Circuits i Sistemes Lineals","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330226/circuits-i-sistemes-lineals.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Dispositius Programables","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330224/dispositius-programables.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Empresa","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330225/empresa.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Matemàtiques Avançades per a l'Enginyeria","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330222/matematiques-avancades-per-a-lenginyeria.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Tecnologies Complementàries II","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330223/tecnologies-complementaries-ii.pdf","6","Obligatòria","3",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Arquitectura de Computadors","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330229/arquitectura-de-computadors.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Circuits i Sistemes de Radiofreqüència","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330230/circuits-i-sistemes-de-radiofrequencia.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Programació de Baix Nivell","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330228/programacio-de-baix-nivell.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Senyals i Sistemes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330231/senyals-i-sistemes.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes Analògics","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330227/sistemes-analogics.pdf","6","Obligatòria","4",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Gestió i Orientació de Projectes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330233/gestio-i-orientacio-de-projectes.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Processament Digital de Senyal","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330236/processament-digital-de-senyal.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Programació Concurrent i en Temps Real","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330232/programacio-concurrent-i-en-temps-real.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Sistemes Operatius","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330234/sistemes-operatius.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Xarxes de Comunicacions","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330235/xarxes-de-comunicacions.pdf","6","Obligatòria","5",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Anglès Empresarial","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330102/angles-empresarial.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Aplicacions i Serveis Sobre Internet","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330239/aplicacions-i-serveis-sobre-internet.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Àudio i Vídeo Digitals","","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Bases de Dades","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330247/bases-de-dades.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Bioenginyeria","","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Ciència i Tecnologia dels Materials","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330060/ciencia-i-tecnologia-dels-materials.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Enginyeria de Sistemes","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330238/enginyeria-de-sistemes.pdf","6","Obligatòria","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Expressió Gràfica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330058/expressio-grafica.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Generació Eòlica i Fotovoltaica","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330082/generacio-eolica-i-fotovoltaica.pdf","6","Optativa","6",""
"Grau en Enginyeria de Sistemes TIC","https://upc.edu/ca/graus/enginyeria-de-sistemes-tic-manresa-epsem","240","Gestió de Qualitat i de Sistemes Integrats Qualitat/Seguretat/Medi Ambient","https://www.upc.edu/content/../grau/guiadocent/pdf/cat/330099/gestio-de-qualitat-i-de-sistemes-integrats-qualitat/seguretat/medi-ambient.pdf","6","Optativa","6",""
